system:index,centroid_lat,centroid_lon,ndvi,year,.geo
8_490,-28.26150001040995,-53.87150000002287,6007.014150558683,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.876000000000005,-28.266000000000002],[-53.867,-28.266],[-53.867,-28.257],[-53.876000000000005,-28.257],[-53.876000000000005,-28.266000000000002]]]}"
8_491,-28.2525000104119,-53.87150000002514,5657.679920071774,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.876000000000005,-28.257000000000005],[-53.867,-28.257000000000005],[-53.867000000000004,-28.248],[-53.876000000000005,-28.248],[-53.876000000000005,-28.257000000000005]]]}"
8_492,-28.24350001037757,-53.87150000002322,5680.099217029607,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.876000000000005,-28.248],[-53.867000000000004,-28.248],[-53.867000000000004,-28.239],[-53.876000000000005,-28.239],[-53.876000000000005,-28.248]]]}"
8_493,-28.495500010152966,-53.86250000004243,6683.1621787025715,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867000000000004,-28.5],[-53.85800000000001,-28.5],[-53.858000000000004,-28.490999999999996],[-53.867000000000004,-28.490999999999996],[-53.867000000000004,-28.5]]]}"
8_494,-28.486500010118895,-53.86250000004582,6515.884740922073,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867000000000004,-28.490999999999996],[-53.858000000000004,-28.490999999999996],[-53.858000000000004,-28.482000000000003],[-53.867000000000004,-28.482000000000003],[-53.867000000000004,-28.490999999999996]]]}"
8_495,-28.47750001015552,-53.86250000003163,6571.91052631579,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867000000000004,-28.482000000000003],[-53.858000000000004,-28.482000000000003],[-53.85800000000001,-28.472999999999995],[-53.867,-28.472999999999995],[-53.867000000000004,-28.482000000000003]]]}"
8_496,-28.46850001015014,-53.862500000023545,6414.034965320278,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867,-28.472999999999995],[-53.85800000000001,-28.472999999999995],[-53.858000000000004,-28.464000000000002],[-53.867000000000004,-28.464000000000002],[-53.867,-28.472999999999995]]]}"
8_497,-28.459500010183557,-53.862500000028014,6518.4176254589975,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867000000000004,-28.464000000000002],[-53.858000000000004,-28.464000000000002],[-53.85800000000001,-28.45499999999999],[-53.867,-28.455],[-53.867000000000004,-28.464000000000002]]]}"
8_498,-28.450500010177517,-53.862500000019374,6927.808527131786,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867,-28.455],[-53.85800000000001,-28.45499999999999],[-53.858000000000004,-28.445999999999998],[-53.867,-28.445999999999998],[-53.867,-28.455]]]}"
8_499,-28.44150001024411,-53.86250000002121,5878.186087311304,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867,-28.445999999999998],[-53.858000000000004,-28.445999999999998],[-53.858000000000004,-28.436999999999994],[-53.867000000000004,-28.437],[-53.867,-28.445999999999998]]]}"
8_500,-28.432500010172266,-53.86250000003147,6329.332354141169,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867000000000004,-28.437],[-53.858000000000004,-28.436999999999994],[-53.858000000000004,-28.428],[-53.867,-28.428],[-53.867000000000004,-28.437]]]}"
8_501,-28.423500010195816,-53.86250000001944,6200.293512851898,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867,-28.428],[-53.858000000000004,-28.428],[-53.85800000000001,-28.419000000000004],[-53.867,-28.419000000000004],[-53.867,-28.428]]]}"
8_502,-28.414500010226366,-53.86250000001375,6077.115585475318,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867,-28.419000000000004],[-53.85800000000001,-28.419000000000004],[-53.85800000000001,-28.41],[-53.867,-28.41],[-53.867,-28.419000000000004]]]}"
8_503,-28.40550001023219,-53.862500000015885,6076.328600571195,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867,-28.41],[-53.85800000000001,-28.41],[-53.85800000000001,-28.401000000000003],[-53.867,-28.401000000000003],[-53.867,-28.41]]]}"
8_504,-28.39650001024514,-53.862500000032306,6561.777315381479,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867,-28.401000000000003],[-53.85800000000001,-28.401000000000003],[-53.85800000000001,-28.391999999999996],[-53.867,-28.392],[-53.867,-28.401000000000003]]]}"
8_505,-28.387500010230372,-53.862500000032334,6109.349898000817,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867,-28.392],[-53.85800000000001,-28.391999999999996],[-53.85800000000001,-28.382999999999996],[-53.867,-28.383],[-53.867,-28.392]]]}"
8_506,-28.37850001027402,-53.86250000001243,6201.994451244393,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867,-28.383],[-53.85800000000001,-28.382999999999996],[-53.85800000000001,-28.374],[-53.867000000000004,-28.374],[-53.867,-28.383]]]}"
8_507,-28.36950001027164,-53.86250000002482,6377.216037661207,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867000000000004,-28.374],[-53.85800000000001,-28.374],[-53.858000000000004,-28.36499999999999],[-53.867000000000004,-28.365],[-53.867000000000004,-28.374]]]}"
8_508,-28.360500010265245,-53.862500000030224,6292.2696102413565,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867000000000004,-28.365],[-53.858000000000004,-28.36499999999999],[-53.858000000000004,-28.355999999999995],[-53.867000000000004,-28.355999999999995],[-53.867000000000004,-28.365]]]}"
8_509,-28.351500010288138,-53.86249999999799,5044.17950913242,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867000000000004,-28.356],[-53.858000000000004,-28.356],[-53.85800000000001,-28.347],[-53.867000000000004,-28.347],[-53.867000000000004,-28.356]]]}"
8_510,-28.342500010298263,-53.862500000007465,5159.792930528377,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867000000000004,-28.347],[-53.85800000000001,-28.347],[-53.858000000000004,-28.337999999999997],[-53.867,-28.338],[-53.867000000000004,-28.347]]]}"
8_511,-28.333500010240773,-53.862500000041514,5804.47411121983,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867,-28.338],[-53.858000000000004,-28.337999999999997],[-53.858000000000004,-28.329000000000004],[-53.867000000000004,-28.329000000000004],[-53.867,-28.338]]]}"
8_512,-28.324500010318395,-53.86250000004234,5149.566454664058,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867000000000004,-28.329000000000004],[-53.858000000000004,-28.329000000000004],[-53.85800000000001,-28.319999999999993],[-53.867000000000004,-28.32],[-53.867000000000004,-28.329000000000004]]]}"
8_513,-28.31550001030888,-53.86250000002999,5520.871779191129,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867000000000004,-28.32],[-53.85800000000001,-28.319999999999993],[-53.85800000000001,-28.311000000000003],[-53.867,-28.311000000000003],[-53.867000000000004,-28.32]]]}"
8_514,-28.306500010406303,-53.86250000001949,4852.089408023485,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867,-28.311000000000003],[-53.85800000000001,-28.311000000000003],[-53.85800000000001,-28.301999999999992],[-53.867,-28.302],[-53.867,-28.311000000000003]]]}"
8_515,-28.29750001029232,-53.86250000002588,4600.649421069796,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867,-28.302],[-53.85800000000001,-28.301999999999992],[-53.85800000000001,-28.293],[-53.867000000000004,-28.293],[-53.867,-28.302]]]}"
8_516,-28.2885000103573,-53.862500000037066,4877.234344422701,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867000000000004,-28.293],[-53.85800000000001,-28.293],[-53.858000000000004,-28.284],[-53.867000000000004,-28.284],[-53.867000000000004,-28.293]]]}"
8_517,-28.27950001032783,-53.86250000002743,5205.569430854533,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867000000000004,-28.284],[-53.858000000000004,-28.284],[-53.858000000000004,-28.275],[-53.867000000000004,-28.275],[-53.867000000000004,-28.284]]]}"
8_518,-28.270500010314972,-53.86249999999839,5390.21978962818,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867000000000004,-28.275],[-53.858000000000004,-28.275],[-53.85800000000001,-28.266],[-53.867,-28.266],[-53.867000000000004,-28.275]]]}"
8_519,-28.261500010420423,-53.862499999997134,5503.674698303979,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867,-28.266],[-53.85800000000001,-28.266],[-53.858000000000004,-28.256999999999998],[-53.867,-28.257],[-53.867,-28.266]]]}"
8_520,-28.252500010385567,-53.86250000001155,6077.77796803653,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867,-28.257000000000005],[-53.85800000000001,-28.257000000000005],[-53.85800000000001,-28.248],[-53.867000000000004,-28.248],[-53.867,-28.257000000000005]]]}"
8_521,-28.243500010383695,-53.86249999998744,6124.271322570123,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.867000000000004,-28.248],[-53.85800000000001,-28.248],[-53.858000000000004,-28.239],[-53.867000000000004,-28.239],[-53.867000000000004,-28.248]]]}"
8_522,-28.495500010170844,-53.85349999996192,6214.344395460854,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.5],[-53.849000000000004,-28.5],[-53.849000000000004,-28.490999999999996],[-53.858000000000004,-28.490999999999996],[-53.85800000000001,-28.5]]]}"
8_523,-28.486500010114785,-53.85349999997636,6269.263654175853,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.858000000000004,-28.490999999999996],[-53.849000000000004,-28.490999999999996],[-53.849000000000004,-28.482000000000003],[-53.858000000000004,-28.482000000000003],[-53.858000000000004,-28.490999999999996]]]}"
8_524,-28.47750001014493,-53.853499999971504,7036.253939097071,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.858000000000004,-28.482000000000003],[-53.849000000000004,-28.482000000000003],[-53.849000000000004,-28.472999999999995],[-53.85800000000001,-28.472999999999995],[-53.858000000000004,-28.482000000000003]]]}"
8_525,-28.468500010140833,-53.85349999995383,7036.2010776389925,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.472999999999995],[-53.849000000000004,-28.472999999999995],[-53.849000000000004,-28.464000000000002],[-53.858000000000004,-28.464000000000002],[-53.85800000000001,-28.472999999999995]]]}"
8_526,-28.45950001018827,-53.8534999999434,7332.796432361826,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.858000000000004,-28.464000000000002],[-53.849000000000004,-28.464000000000002],[-53.849000000000004,-28.455],[-53.85800000000001,-28.45499999999999],[-53.858000000000004,-28.464000000000002]]]}"
8_527,-28.450500010189636,-53.85349999997383,6502.858641521757,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.45499999999999],[-53.849000000000004,-28.455],[-53.849000000000004,-28.445999999999998],[-53.858000000000004,-28.445999999999998],[-53.85800000000001,-28.45499999999999]]]}"
8_528,-28.441500010254277,-53.853500000000786,6654.324557106704,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.858000000000004,-28.445999999999998],[-53.849000000000004,-28.445999999999998],[-53.849000000000004,-28.437],[-53.858000000000004,-28.436999999999994],[-53.858000000000004,-28.445999999999998]]]}"
8_529,-28.4325000101606,-53.853499999988586,6509.450771491553,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.858000000000004,-28.436999999999994],[-53.849000000000004,-28.437],[-53.849000000000004,-28.428],[-53.858000000000004,-28.428],[-53.858000000000004,-28.436999999999994]]]}"
8_530,-28.423500010184444,-53.85349999997083,5884.190586986693,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.858000000000004,-28.428],[-53.849000000000004,-28.428],[-53.849000000000004,-28.419000000000008],[-53.85800000000001,-28.419000000000004],[-53.858000000000004,-28.428]]]}"
8_531,-28.414500010230825,-53.85349999996755,5866.017593272923,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.419000000000004],[-53.849000000000004,-28.419000000000008],[-53.849,-28.41],[-53.85800000000001,-28.41],[-53.85800000000001,-28.419000000000004]]]}"
8_532,-28.405500010246953,-53.85349999999028,6516.169932239368,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.41],[-53.849,-28.41],[-53.84900000000001,-28.401000000000003],[-53.85800000000001,-28.401000000000003],[-53.85800000000001,-28.41]]]}"
8_533,-28.396500010238725,-53.853499999984614,6551.65197158952,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.401000000000003],[-53.84900000000001,-28.401000000000003],[-53.849,-28.392],[-53.85800000000001,-28.391999999999996],[-53.85800000000001,-28.401000000000003]]]}"
8_534,-28.38750001022214,-53.85349999996566,6559.797575312271,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.391999999999996],[-53.849,-28.392],[-53.849000000000004,-28.383],[-53.85800000000001,-28.382999999999996],[-53.85800000000001,-28.391999999999996]]]}"
8_535,-28.378500010275634,-53.853499999977025,6160.0753939097085,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.382999999999996],[-53.849000000000004,-28.383],[-53.849000000000004,-28.374],[-53.85800000000001,-28.374],[-53.85800000000001,-28.382999999999996]]]}"
8_536,-28.369500010273715,-53.853499999969415,5307.654397213648,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.374],[-53.849000000000004,-28.374],[-53.849000000000004,-28.365],[-53.858000000000004,-28.36499999999999],[-53.85800000000001,-28.374]]]}"
8_537,-28.360500010258416,-53.853499999957876,6596.075605578662,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.858000000000004,-28.36499999999999],[-53.849000000000004,-28.365],[-53.84900000000001,-28.356],[-53.858000000000004,-28.355999999999995],[-53.858000000000004,-28.36499999999999]]]}"
8_538,-28.351500010284028,-53.85349999997598,5634.185221433814,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.858000000000004,-28.356],[-53.84900000000001,-28.356],[-53.84900000000001,-28.347],[-53.85800000000001,-28.347],[-53.858000000000004,-28.356]]]}"
8_539,-28.342500010298018,-53.8534999999609,5400.2578093140855,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.347],[-53.84900000000001,-28.347],[-53.849000000000004,-28.338],[-53.858000000000004,-28.337999999999997],[-53.85800000000001,-28.347]]]}"
8_540,-28.333500010259915,-53.85349999995125,5803.715683875703,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.858000000000004,-28.337999999999997],[-53.849000000000004,-28.338],[-53.849,-28.329000000000004],[-53.858000000000004,-28.329000000000004],[-53.858000000000004,-28.337999999999997]]]}"
8_541,-28.32450001032262,-53.853499999980606,5670.807846015822,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.858000000000004,-28.329000000000004],[-53.849,-28.329000000000004],[-53.849000000000004,-28.319999999999993],[-53.85800000000001,-28.319999999999993],[-53.858000000000004,-28.329000000000004]]]}"
8_542,-28.315500010299367,-53.85349999998615,5715.699902128701,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.319999999999993],[-53.849000000000004,-28.319999999999993],[-53.849000000000004,-28.311000000000003],[-53.85800000000001,-28.311000000000003],[-53.85800000000001,-28.319999999999993]]]}"
8_543,-28.30650001039466,-53.85349999996933,5020.347402332599,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.311000000000003],[-53.849000000000004,-28.311000000000003],[-53.849000000000004,-28.302],[-53.85800000000001,-28.301999999999992],[-53.85800000000001,-28.311000000000003]]]}"
8_544,-28.297500010304596,-53.853499999963724,4949.694356088409,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.301999999999992],[-53.849000000000004,-28.302],[-53.849000000000004,-28.293],[-53.85800000000001,-28.293],[-53.85800000000001,-28.301999999999992]]]}"
8_545,-28.288500010363084,-53.85349999997582,5744.3191419949435,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.293],[-53.849000000000004,-28.293],[-53.849000000000004,-28.284],[-53.858000000000004,-28.284],[-53.85800000000001,-28.293]]]}"
8_546,-28.279500010313853,-53.853499999974915,5140.431490090532,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.858000000000004,-28.284],[-53.849000000000004,-28.284],[-53.84900000000001,-28.275],[-53.858000000000004,-28.275],[-53.858000000000004,-28.284]]]}"
8_547,-28.270500010317804,-53.85349999998957,5739.104640730772,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.858000000000004,-28.275],[-53.84900000000001,-28.275],[-53.849000000000004,-28.266],[-53.85800000000001,-28.266],[-53.858000000000004,-28.275]]]}"
8_548,-28.261500010430677,-53.853500000007706,5414.4672538944615,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.266],[-53.849000000000004,-28.266],[-53.849000000000004,-28.257],[-53.858000000000004,-28.256999999999998],[-53.85800000000001,-28.266]]]}"
8_549,-28.252500010365054,-53.85349999998006,5801.3488296223795,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.257000000000005],[-53.849000000000004,-28.257000000000005],[-53.849,-28.248000000000005],[-53.85800000000001,-28.248],[-53.85800000000001,-28.257000000000005]]]}"
8_550,-28.24350001039117,-53.85349999998736,5766.80829459261,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.85800000000001,-28.248],[-53.849,-28.248000000000005],[-53.84900000000001,-28.239],[-53.858000000000004,-28.239],[-53.85800000000001,-28.248]]]}"
8_551,-28.495500010158697,-53.84450000001449,6555.023996082274,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.5],[-53.84,-28.5],[-53.84,-28.490999999999996],[-53.849000000000004,-28.490999999999996],[-53.849000000000004,-28.5]]]}"
8_552,-28.486500010140677,-53.84450000001784,6291.12618348025,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.490999999999996],[-53.84,-28.490999999999996],[-53.84,-28.482000000000003],[-53.849000000000004,-28.482000000000003],[-53.849000000000004,-28.490999999999996]]]}"
8_553,-28.477500010138115,-53.844500000047375,6743.378019915117,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.482000000000003],[-53.84,-28.482000000000003],[-53.84,-28.472999999999995],[-53.849000000000004,-28.472999999999995],[-53.849000000000004,-28.482000000000003]]]}"
8_554,-28.46850001012841,-53.84450000004018,6632.128183153773,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.472999999999995],[-53.84,-28.472999999999995],[-53.84,-28.464000000000002],[-53.849000000000004,-28.464000000000002],[-53.849000000000004,-28.472999999999995]]]}"
8_555,-28.459500010199008,-53.84450000004843,6686.9230329742095,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.464000000000002],[-53.84,-28.464000000000002],[-53.84,-28.45499999999999],[-53.849000000000004,-28.455],[-53.849000000000004,-28.464000000000002]]]}"
8_556,-28.450500010182626,-53.84450000002285,6638.307541625858,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.455],[-53.84,-28.45499999999999],[-53.84,-28.445999999999998],[-53.849000000000004,-28.445999999999998],[-53.849000000000004,-28.455]]]}"
8_557,-28.441500010251655,-53.844499999983405,6762.080272608555,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.445999999999998],[-53.84,-28.446000000000005],[-53.84,-28.437],[-53.849000000000004,-28.437],[-53.849000000000004,-28.445999999999998]]]}"
8_558,-28.43250001017785,-53.84450000001453,6636.925236696051,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.437],[-53.84,-28.437],[-53.84,-28.428],[-53.849000000000004,-28.428],[-53.849000000000004,-28.437]]]}"
8_559,-28.423500010183435,-53.84450000005328,5654.30876591577,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.428],[-53.84,-28.428],[-53.84,-28.418999999999997],[-53.849000000000004,-28.419000000000008],[-53.849000000000004,-28.428]]]}"
8_560,-28.414500010216525,-53.844500000036746,5718.377326150834,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.419000000000008],[-53.84,-28.418999999999997],[-53.84,-28.41],[-53.849,-28.41],[-53.849000000000004,-28.419000000000008]]]}"
8_561,-28.405500010259765,-53.844500000012125,5985.468658178258,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849,-28.41],[-53.84,-28.41],[-53.84000000000001,-28.401000000000003],[-53.84900000000001,-28.401000000000003],[-53.849,-28.41]]]}"
8_562,-28.39650001022611,-53.84450000001801,6390.068601044731,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84900000000001,-28.401000000000003],[-53.84000000000001,-28.401000000000003],[-53.84000000000001,-28.391999999999996],[-53.849,-28.392],[-53.84900000000001,-28.401000000000003]]]}"
8_563,-28.38750001022449,-53.8445000000237,6564.122061704214,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849,-28.392],[-53.84000000000001,-28.391999999999996],[-53.84,-28.383],[-53.849000000000004,-28.383],[-53.849,-28.392]]]}"
8_564,-28.37850001028743,-53.844500000030585,5796.763303950377,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.383],[-53.84,-28.383],[-53.84000000000001,-28.374],[-53.849000000000004,-28.374],[-53.849000000000004,-28.383]]]}"
8_565,-28.369500010263433,-53.84450000004016,4757.9346071682885,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.374],[-53.84000000000001,-28.374],[-53.84,-28.36499999999999],[-53.849000000000004,-28.365],[-53.849000000000004,-28.374]]]}"
8_566,-28.360500010255933,-53.84450000003522,5034.746860730595,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.365],[-53.84,-28.36499999999999],[-53.84,-28.355999999999995],[-53.84900000000001,-28.356],[-53.849000000000004,-28.365]]]}"
8_567,-28.35150001029435,-53.844500000027246,5585.10261741683,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84900000000001,-28.356],[-53.84,-28.356],[-53.84000000000001,-28.347],[-53.84900000000001,-28.347],[-53.84900000000001,-28.356]]]}"
8_568,-28.3425000102791,-53.844500000031246,4693.87100456621,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84900000000001,-28.347],[-53.84000000000001,-28.347],[-53.84,-28.338],[-53.849000000000004,-28.338],[-53.84900000000001,-28.347]]]}"
8_569,-28.333500010270427,-53.84450000003004,4638.164179712982,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.338],[-53.84,-28.338],[-53.84,-28.329000000000004],[-53.849,-28.329000000000004],[-53.849000000000004,-28.338]]]}"
8_570,-28.324500010320513,-53.84450000001152,5503.661774298761,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849,-28.329000000000004],[-53.84,-28.329000000000004],[-53.84000000000001,-28.319999999999993],[-53.849000000000004,-28.319999999999993],[-53.849,-28.329000000000004]]]}"
8_571,-28.315500010314537,-53.84450000002283,5761.201810176127,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.319999999999993],[-53.84000000000001,-28.319999999999993],[-53.84000000000001,-28.311000000000003],[-53.849000000000004,-28.311000000000003],[-53.849000000000004,-28.319999999999993]]]}"
8_572,-28.306500010388927,-53.84450000005184,5271.8194308545335,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.311000000000003],[-53.84000000000001,-28.311000000000003],[-53.84,-28.301999999999992],[-53.849000000000004,-28.302],[-53.849000000000004,-28.311000000000003]]]}"
8_573,-28.297500010282953,-53.84450000002213,5455.618639921722,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.302],[-53.84,-28.301999999999992],[-53.84,-28.293],[-53.849000000000004,-28.293],[-53.849000000000004,-28.302]]]}"
8_574,-28.288500010376474,-53.844499999999414,5937.727005870842,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.293],[-53.84,-28.293],[-53.84,-28.284],[-53.849000000000004,-28.284],[-53.849000000000004,-28.293]]]}"
8_575,-28.27950001031358,-53.84450000001724,4643.670458251794,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.284],[-53.84,-28.284],[-53.84000000000001,-28.275],[-53.84900000000001,-28.275],[-53.849000000000004,-28.284]]]}"
8_576,-28.27050001032601,-53.8445000000128,5904.36268754077,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84900000000001,-28.275],[-53.84000000000001,-28.275],[-53.84,-28.266],[-53.849000000000004,-28.266],[-53.84900000000001,-28.275]]]}"
8_577,-28.261500010431323,-53.8445000000061,5710.878016960208,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.266],[-53.84,-28.266],[-53.84,-28.256999999999998],[-53.849000000000004,-28.257],[-53.849000000000004,-28.266]]]}"
8_578,-28.25250001038031,-53.84450000001709,5635.452992498369,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849000000000004,-28.257000000000005],[-53.84,-28.257000000000005],[-53.84,-28.248],[-53.849,-28.248000000000005],[-53.849000000000004,-28.257000000000005]]]}"
8_579,-28.243500010386697,-53.84450000002368,5826.503098499675,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.849,-28.248000000000005],[-53.84,-28.248],[-53.84,-28.239],[-53.84900000000001,-28.239],[-53.849,-28.248000000000005]]]}"
8_580,-28.49550001015688,-53.83550000001743,6856.2654668625555,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.5],[-53.831,-28.5],[-53.830999999999996,-28.490999999999996],[-53.84,-28.490999999999996],[-53.84,-28.5]]]}"
8_581,-28.486500010144066,-53.83550000001613,6019.082068233759,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.490999999999996],[-53.830999999999996,-28.490999999999996],[-53.831,-28.482000000000003],[-53.84,-28.482000000000003],[-53.84,-28.490999999999996]]]}"
8_582,-28.47750001013344,-53.835499999984926,5917.578885079988,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.482000000000003],[-53.831,-28.482000000000003],[-53.831,-28.472999999999995],[-53.84,-28.472999999999995],[-53.84,-28.482000000000003]]]}"
8_583,-28.468500010131155,-53.83549999998962,6621.167156382633,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.472999999999995],[-53.831,-28.472999999999995],[-53.831,-28.464000000000002],[-53.84,-28.464000000000002],[-53.84,-28.472999999999995]]]}"
8_584,-28.459500010210256,-53.83549999999945,7581.807378387205,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.464000000000002],[-53.831,-28.464000000000002],[-53.830999999999996,-28.45499999999999],[-53.84,-28.45499999999999],[-53.84,-28.464000000000002]]]}"
8_585,-28.450500010153753,-53.83550000000224,6370.4162177603675,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.45499999999999],[-53.830999999999996,-28.45499999999999],[-53.830999999999996,-28.445999999999998],[-53.84,-28.445999999999998],[-53.84,-28.45499999999999]]]}"
8_586,-28.441500010262228,-53.835500000017994,6758.56786647078,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.446000000000005],[-53.830999999999996,-28.445999999999998],[-53.831,-28.436999999999994],[-53.84,-28.437],[-53.84,-28.446000000000005]]]}"
8_587,-28.432500010175378,-53.835499999997346,7177.781015344434,2022.0,"{""type"":""Polygon"",""coordinates"":[[[-53.84,-28.437],[-53.831,-28.436999999999994],[-53.831,-28.428],[-53.84,-28.428],[-53.84,-28.437]]]}"
